,names,scores,logfoldchanges,pvals,pvals_adj,14_mean_expr,14_frac_expr,23_mean_expr,23_frac_expr,chromosome
25625,CAPS2,-2.9233353,-0.69514346,0.003463034088817216,0.031643321417779355,0.07692772,0.14728682170542637,0.12174441,0.31693989071038253,chr12
25626,ULK3,-2.9235482,-0.5672267,0.0034606651720712257,0.031631810697797184,0.112553686,0.20736434108527133,0.16255671,0.3825136612021858,chr15
25627,KIF9,-2.9237614,-0.31704867,0.003458297730304942,0.03162030608298696,0.23912677,0.375968992248062,0.2900799,0.6065573770491803,chr3
25628,RBMXL1,-2.9246135,-0.8981555,0.003448842696822406,0.03154396922000686,0.05662119,0.1124031007751938,0.103069544,0.273224043715847,chr1
25629,ERCC1,-2.9246135,-0.3391815,0.003448842696822406,0.03154396922000686,0.54072386,0.6976744186046512,0.64571387,0.8907103825136612,chr19
25630,TRAF3IP2-AS1,-2.9250395,-0.40778437,0.003444124008891039,0.031531148791510324,0.21379073,0.34689922480620156,0.27476713,0.5628415300546448,chr6
25631,ZFR,-2.9254656,-0.36872515,0.003439411198202068,0.03150823274986398,0.38217905,0.5465116279069767,0.47064447,0.7650273224043715,chr5
25632,SAMM50,-2.926318,-0.39300525,0.003430003182694349,0.03143214356172154,0.27460602,0.44573643410852715,0.34710383,0.6612021857923497,chr22
25633,BLOC1S6,-2.9265308,-0.4178367,0.0034276548419983834,0.03142072027775953,0.23697954,0.4011627906976744,0.30545777,0.6120218579234973,chr15
25634,ZNF672,-2.9282353,-0.6158227,0.003408920740529948,0.03125903590946401,0.08360283,0.14534883720930233,0.12541912,0.31693989071038253,chr1
25635,ZNF492,-2.9286613,-0.9717162,0.0034042518034725425,0.031226263406699893,0.04613578,0.08333333333333333,0.08856003,0.24043715846994534,chr19
25636,KMT2E,-2.9288743,-0.3496538,0.003401919518772033,0.031214910179002842,0.59142435,0.7189922480620154,0.706933,0.9234972677595629,chr7
25637,MIR155HG,-2.9297264,-1.0243958,0.0033926049201127794,0.031139461574437154,0.051243737,0.10465116279069768,0.101610474,0.26229508196721313,chr21
25638,CDK6,-2.9305787,-0.29385874,0.003383313547237542,0.03106417763687064,1.4597807,0.9341085271317829,1.6197181,0.994535519125683,chr7
25639,MRPS23,-2.9312177,-0.37586486,0.003376360228708729,0.03101031916338665,0.27967203,0.4476744186046512,0.34976614,0.6994535519125683,chr17
25640,ICE2,-2.9314308,-0.44011658,0.0033740453489635998,0.030999041643603075,0.22775511,0.37209302325581395,0.29789272,0.5846994535519126,chr15
25641,ABT1,-2.932283,-0.5867832,0.0033648002742022653,0.03092406516909449,0.118471,0.22868217054263565,0.17302819,0.4098360655737705,chr6
25642,TMEM263,-2.932709,-0.52094775,0.003360186392199301,0.030891616870644636,0.17595035,0.312015503875969,0.24376465,0.5027322404371585,chr12
25643,GLMP,-2.932709,-0.6599595,0.003360186392199301,0.030891616870644636,0.07454094,0.14728682170542637,0.115360856,0.31693989071038253,chr1
25644,DTNBP1,-2.933135,-0.41630495,0.003355578271958785,0.030869155212813106,0.22533804,0.38372093023255816,0.29064593,0.5792349726775956,chr6
25645,ATP2A1-AS1,-2.9337742,-1.5389851,0.003348676880992401,0.030815607386944593,0.02605789,0.0562015503875969,0.073916435,0.20765027322404372,chr16
25646,LMAN2,-2.9346263,-0.34378734,0.003339495133231107,0.030741033637664533,0.6251439,0.75,0.74299324,0.9398907103825137,chr5
25647,C5orf56,-2.9348395,-0.44283977,0.0033372032815152637,0.03072985572562231,0.1850439,0.313953488372093,0.24396676,0.5136612021857924,chr5
25648,DHX9,-2.9369698,-0.3696796,0.003314363421685991,0.030529397952080456,0.45740375,0.6124031007751938,0.55924714,0.8087431693989071,chr1
25649,CPSF4,-2.9386742,-0.49713954,0.0032961941435365244,0.030371846392689694,0.10329556,0.19186046511627908,0.14287761,0.3770491803278688,chr7
25650,SLC27A5,-2.9391003,-0.3093837,0.003291666022861538,0.030339926192619698,0.21819708,0.35271317829457366,0.2640179,0.5792349726775956,chr19
25651,PCED1A,-2.9391003,-0.39824134,0.003291666022861538,0.030339926192619698,0.23501503,0.38372093023255816,0.29947343,0.5901639344262295,chr20
25652,EPS15L1,-2.9395263,-0.366631,0.0032871435691666424,0.030317839684829984,0.17157595,0.2868217054263566,0.21618423,0.4918032786885246,chr19
25653,MFSD14C,-2.9403784,-0.29295808,0.003278115637633843,0.030244355145274,0.24834004,0.38372093023255816,0.29666498,0.6338797814207651,chr9
25654,PACC1,-2.9403784,-0.4897334,0.003278115637633843,0.030244355145274,0.117463164,0.22286821705426357,0.16128345,0.4098360655737705,chr1
25655,CYP2U1,-2.9416568,-0.97514296,0.0032646160860668096,0.03014906785701207,0.057662334,0.12209302325581395,0.11036589,0.28415300546448086,chr4
25656,MEST,-2.9418697,-0.3995096,0.003262371091112965,0.030138094841710244,0.3547354,0.5251937984496124,0.44574925,0.7213114754098361,chr7
25657,KPNA3,-2.9422958,-0.41962677,0.003257885320160849,0.030106407504973134,0.23247956,0.38953488372093026,0.30016232,0.6010928961748634,chr13
25658,GMPPB,-2.9427218,-0.7615239,0.003253405169287897,0.030074751577877555,0.06435468,0.1182170542635659,0.10677716,0.28415300546448086,chr3
25659,MPPE1,-2.942935,-0.6346693,0.0032511671994343624,0.030063808752746158,0.101319745,0.1937984496124031,0.15319519,0.37158469945355194,chr18
25660,NR1H2,-2.942935,-0.4426132,0.0032511671994343624,0.030063808752746158,0.2162692,0.3682170542635659,0.28377008,0.5792349726775956,chr19
25661,ZBTB17,-2.9442132,-0.44622642,0.0032377688094784147,0.029959341631637063,0.12661,0.23255813953488372,0.16881299,0.4207650273224044,chr1
25662,TTLL5,-2.9448524,-0.4610943,0.0032310884983012254,0.02990723200082906,0.2141162,0.36046511627906974,0.28418794,0.546448087431694,chr14
25663,DIPK1A,-2.9450653,-1.1417944,0.0032288645203380037,0.029896350126947788,0.046454124,0.09108527131782945,0.09977443,0.2459016393442623,chr1
25664,PRMT2,-2.9454916,-0.4682024,0.00322442074840796,0.02986490123517318,0.22289772,0.375968992248062,0.29670703,0.5846994535519126,chr21
25665,AC253572.2,-2.9454916,-0.745715,0.00322442074840796,0.02986490123517318,0.10449683,0.18023255813953487,0.16949235,0.3442622950819672,chr1
25666,PCMTD2,-2.9457045,-0.53396916,0.0032222009528932688,0.02986373960825812,0.119359516,0.21511627906976744,0.16852549,0.40437158469945356,chr20
25667,ATP11C,-2.9459176,-0.5019787,0.003219982549980823,0.0298528811314542,0.1375057,0.24031007751937986,0.18958919,0.4262295081967213,chrX
25668,FAM174A,-2.9461305,-0.9095797,0.0032177655388975807,0.02984202850025405,0.05267397,0.11046511627906977,0.096763946,0.273224043715847,chr5
25669,LIMK2,-2.9465566,-0.6411245,0.0032133356891283623,0.02981063994227802,0.08327912,0.14922480620155038,0.12701921,0.31693989071038253,chr22
25670,DCAF12,-2.9471958,-0.39851755,0.0032067013338882887,0.029758772743191088,0.13228612,0.23449612403100775,0.1709511,0.4207650273224044,chr9
25671,MKRN2,-2.9497523,-0.5848604,0.003180288553014909,0.02954249803090527,0.099859565,0.18023255813953487,0.14627324,0.36065573770491804,chr3
25672,SCARA3,-2.9506044,-1.1487907,0.0031715284534554124,0.029470722852929766,0.043062393,0.08914728682170543,0.093095936,0.2459016393442623,chr8
25673,KPNA5,-2.9512434,-0.6397717,0.00316497281805299,0.0294193920551614,0.09529582,0.1744186046511628,0.14477864,0.3442622950819672,chr6
25674,TRIOBP,-2.9514565,-0.5248322,0.0031627903525102445,0.029408690992137967,0.13967018,0.25387596899224807,0.19528966,0.4426229508196721,chr22
25675,PGAM5,-2.9520957,-1.0275881,0.003156251183963723,0.029357459642621476,0.051440004,0.10271317829457365,0.102204815,0.26229508196721313,chr12
25676,KPTN,-2.9523087,-0.89322937,0.003154074201265323,0.02934678240511729,0.07148265,0.13565891472868216,0.12894468,0.29508196721311475,chr19
25677,DCAF10,-2.9523087,-0.40417412,0.003154074201265323,0.02934678240511729,0.16083954,0.27906976744186046,0.20775914,0.4808743169398907,chr9
25678,STRADB,-2.9529479,-0.64048815,0.003147551462948886,0.02930521469813135,0.09076137,0.17635658914728683,0.13811128,0.34972677595628415,chr2
25679,YME1L1,-2.9538,-0.383607,0.003138873606253618,0.0292339639135012,0.371016,0.5484496124031008,0.46123672,0.73224043715847,chr10
25680,RIMKLB,-2.9544392,-0.40785775,0.003132379532914004,0.02918301193062449,0.15453303,0.2596899224806202,0.20025232,0.45901639344262296,chr12
25681,ISY1,-2.9548652,-0.40011698,0.003128056957955931,0.029152264159146155,0.22905585,0.38372093023255816,0.2924345,0.6065573770491803,chr3
25682,KDM3B,-2.9548652,-0.40378085,0.003128056957955931,0.029152264159146155,0.23269911,0.3643410852713178,0.29759803,0.5737704918032787,chr5
25683,POGZ,-2.9552913,-0.36614075,0.003123739821734689,0.029131070057629126,0.30225924,0.45155038759689925,0.37491536,0.7049180327868853,chr1
25684,GEMIN7,-2.9561434,-0.4220157,0.003115121841266982,0.029060204340612298,0.13429448,0.2441860465116279,0.17610957,0.44808743169398907,chr19
25685,HMG20A,-2.9565694,-0.48451695,0.003110820984916791,0.029029578811471547,0.13162588,0.23255813953488372,0.17967635,0.43169398907103823,chr15
25686,WDR83,-2.9565694,-0.92987514,0.003110820984916791,0.029029578811471547,0.05846697,0.1124031007751938,0.108591296,0.273224043715847,chr19
25687,DVL3,-2.9569955,-0.67154884,0.0031065255430959646,0.02900847918729886,0.10068883,0.18992248062015504,0.15591538,0.36065573770491804,chr3
25688,STK19,-2.9569955,-0.5534072,0.0031065255430959646,0.02900847918729886,0.11407162,0.2131782945736434,0.16324684,0.39344262295081966,chr6
25689,TOMM40,-2.9574218,-0.3636623,0.003102235509766749,0.02898740244676545,0.37517446,0.5426356589147286,0.461063,0.7704918032786885,chr19
25690,KIAA1143,-2.9576347,-0.39799967,0.003100092519401246,0.02897687265430506,0.17849796,0.3081395348837209,0.22912683,0.5136612021857924,chr3
25691,INPP4B,-2.9578478,-1.9150817,0.003097950878897051,0.028966348578487247,0.01884617,0.03488372093023256,0.06929239,0.18579234972677597,chr4
25692,TIMM17B,-2.9584868,-0.38564906,0.0030915340490227034,0.028915830767474403,0.30694127,0.49612403100775193,0.38482395,0.7213114754098361,chrX
25693,LRRN1,-2.9587,-1.7703379,0.0030893978004359105,0.028905330207621815,0.022819232,0.03488372093023256,0.07579284,0.18579234972677597,chr3
25694,PRKCB,-2.959552,-0.4276269,0.0030808662595683315,0.02883496684948135,0.16251652,0.2655038759689923,0.21297401,0.4644808743169399,chr16
25695,UBA1,-2.959552,-0.379045,0.0030808662595683315,0.02883496684948135,0.4021844,0.5581395348837209,0.4970418,0.7978142076502732,chrX
25696,MVB12A,-2.959978,-0.5428814,0.0030766085507116705,0.028814030426665162,0.12674057,0.22868217054263565,0.17969914,0.4098360655737705,chr19
25697,AC246817.1,-2.9601912,-0.7402022,0.003074481709052419,0.028803570755176377,0.10343218,0.1686046511627907,0.16722953,0.33879781420765026,chr8
25698,TRAPPC12,-2.9604042,-0.4437398,0.003072356208240083,0.028793116775087314,0.1797127,0.31589147286821706,0.23726143,0.5191256830601093,chr2
25699,DESI2,-2.9604042,-0.36141357,0.003072356208240083,0.028793116775087314,0.1774323,0.29651162790697677,0.22267772,0.5191256830601093,chr1
25700,SCNM1,-2.9610434,-0.37371114,0.0030659877433971464,0.028752330965537594,0.24595413,0.39341085271317827,0.30843207,0.6229508196721312,chr1
25701,WBP4,-2.9614694,-0.49810806,0.0030617487906822935,0.028722023688380803,0.15534212,0.2810077519379845,0.21297824,0.47540983606557374,chr13
25702,SIMC1,-2.9616826,-0.56898564,0.0030596313192364564,0.028711604462647342,0.11405681,0.2054263565891473,0.1648599,0.3825136612021858,chr5
25703,CIAPIN1,-2.9616826,-0.44770765,0.0030596313192364564,0.028711604462647342,0.20757686,0.36627906976744184,0.2735588,0.5737704918032787,chr16
25704,UBE4A,-2.9629607,-0.5214844,0.0030469545122963357,0.02861147473877738,0.10908206,0.18992248062015504,0.15309787,0.3770491803278688,chr11
25705,SIRT2,-2.964665,-0.6162183,0.003030126619074817,0.02846282968470871,0.11274345,0.21124031007751937,0.16800104,0.3879781420765027,chr19
25706,TTC1,-2.9657302,-0.36107168,0.00301965227874018,0.02837378704616555,0.29515725,0.45348837209302323,0.3653204,0.7049180327868853,chr5
25707,RNF216,-2.9672215,-0.4366786,0.003005043684123128,0.028245825901062414,0.2310016,0.3798449612403101,0.30137652,0.5901639344262295,chr7
25708,PLCL2,-2.9672215,-0.38956946,0.003005043684123128,0.028245825901062414,0.3904571,0.5387596899224806,0.48595724,0.7650273224043715,chr3
25709,CREBZF,-2.9676476,-0.39840934,0.0030008816578745087,0.028225311055166638,0.2156802,0.35658914728682173,0.2755559,0.5737704918032787,chr11
25710,YLPM1,-2.9680736,-0.368615,0.0029967248909967895,0.02819551317764647,0.38284194,0.5484496124031008,0.47139937,0.7540983606557377,chr14
25711,OAS3,-2.9680736,-1.0359752,0.0029967248909967895,0.02819551317764647,0.046057284,0.09302325581395349,0.092259206,0.25136612021857924,chr12
25712,RAI1,-2.9684997,-0.5587029,0.0029925733775976295,0.02817504377099016,0.12132512,0.21705426356589147,0.17395157,0.39344262295081966,chr17
25713,ATP5PB,-2.9687128,-0.3198507,0.0029904995891126577,0.028164817464436845,0.8394633,0.8275193798449613,0.971362,0.9344262295081968,chr1
25714,AUNIP,-2.969565,-1.7583183,0.0029822175394497987,0.02809609507434072,0.020317448,0.044573643410852716,0.06713297,0.19672131147540983,chr1
25715,SUCLA2,-2.9706302,-0.41759938,0.002971894406935338,0.02801735031305189,0.27729264,0.45348837209302323,0.35545325,0.6885245901639344,chr13
25716,FRMD8,-2.9706302,-0.8455442,0.002971894406935338,0.02801735031305189,0.064263664,0.12403100775193798,0.11267616,0.2896174863387978,chr11
25717,MPP1,-2.9714823,-0.366725,0.0029636593874077925,0.027958199937180093,0.43670976,0.5910852713178295,0.5342077,0.825136612021858,chrX
25718,CCDC84,-2.9714823,-0.9768092,0.0029636593874077925,0.027958199937180093,0.050469007,0.10077519379844961,0.0970157,0.26229508196721313,chr11
25719,AKIP1,-2.9731867,-0.63146955,0.0029472517801166415,0.027821822663146766,0.11866102,0.22286821705426357,0.17829147,0.3989071038251366,chr11
25720,DDHD1,-2.9733996,-0.5111651,0.0029452066679568115,0.02781172309827561,0.14627565,0.26356589147286824,0.20252503,0.453551912568306,chr14
25721,TMEM218,-2.9738257,-0.47562316,0.002941120328127292,0.027782335050524715,0.12019876,0.21124031007751937,0.16347712,0.40437158469945356,chr11
25722,PPP1R12B,-2.9755301,-0.44483316,0.0029248266554379584,0.02763757672623582,0.19865996,0.32751937984496127,0.26170054,0.5355191256830601,chr1
25723,LMBR1,-2.9755301,-0.37974012,0.0029248266554379584,0.02763757672623582,0.29247853,0.45542635658914726,0.36606115,0.6775956284153005,chr7
25724,PPP6R3,-2.976169,-0.37594682,0.002918737797045268,0.027598330403228434,0.3622574,0.5174418604651163,0.44886392,0.7486338797814208,chr11
25725,AC005670.3,-2.9765952,-0.44602856,0.002914684987537728,0.027569149742819543,0.2311174,0.375968992248062,0.30321363,0.5846994535519126,chr17
25726,NBPF14,-2.9765952,-0.5340483,0.002914684987537728,0.027569149742819543,0.12627298,0.22674418604651161,0.17805181,0.4098360655737705,chr1
25727,ETS2,-2.9770215,-0.3710188,0.002910637314820163,0.02754913871358826,0.35405204,0.4941860465116279,0.43787885,0.7213114754098361,chr21
25728,RB1,-2.9774475,-0.39265162,0.002906594773115766,0.0275200098737435,0.39393294,0.5581395348837209,0.4909229,0.7704918032786885,chr13
25729,EIF2B1,-2.9787257,-0.38794723,0.0028944978763955644,0.027414576698455234,0.2307808,0.38372093023255816,0.29242507,0.6229508196721312,chr12
25730,SMPD2,-2.9795778,-0.7494029,0.002886458827985612,0.027347519221426475,0.06901308,0.13565891472868216,0.11343112,0.3114754098360656,chr6
25731,GOT2,-2.979791,-0.35472748,0.0028844522529697806,0.027337590345693653,0.23846143,0.3817829457364341,0.29591733,0.6229508196721312,chr16
25732,SIKE1,-2.9808562,-0.55710614,0.002874438464539768,0.0272517407352876,0.12943125,0.23837209302325582,0.18507406,0.4207650273224044,chr1
25733,GNB5,-2.9812822,-0.48454303,0.0028704418428979546,0.027222900058451568,0.116827324,0.20930232558139536,0.15989633,0.3989071038251366,chr15
25734,STK25,-2.9827735,-0.41652164,0.0028564935838140573,0.027099628750235957,0.23219702,0.374031007751938,0.29925206,0.6010928961748634,chr2
25735,SAP30,-2.9831996,-0.36991578,0.0028525197481392324,0.02707093450164214,0.25254732,0.3992248062015504,0.31573865,0.6120218579234973,chr4
25736,ACTR1A,-2.9834125,-0.41169736,0.002850534723605769,0.02706110161377807,0.21560918,0.3546511627906977,0.27769336,0.546448087431694,chr10
25737,SLC19A1,-2.985117,-0.44269118,0.0028346998727497115,0.02691973725310565,0.15152466,0.2655038759689923,0.20078702,0.4644808743169399,chr21
25738,RALB,-2.985543,-0.6132362,0.0028307537299450225,0.026891217478538357,0.105080955,0.1996124031007752,0.1565678,0.3770491803278688,chr2
25739,TCF7L2,-2.9874604,-0.3772803,0.002813058086275115,0.02673201949496625,0.2508695,0.4011627906976744,0.31507987,0.6229508196721312,chr10
25740,CBLL1,-2.9883125,-0.563382,0.0028052258290134136,0.026675368520108215,0.10535207,0.19186046511627908,0.15201552,0.37158469945355194,chr7
25741,NR2C2,-2.9889517,-0.49530715,0.0027993647107871535,0.026628513282931303,0.16090693,0.28875968992248063,0.22000708,0.48633879781420764,chr3
25742,BEST1,-2.9893777,-1.2887028,0.002795463514140976,0.026600276441865984,0.03811373,0.07751937984496124,0.09067422,0.23497267759562843,chr11
25743,SETBP1,-2.991934,-1.8030883,0.002772160420712898,0.02638734007940268,0.02161429,0.04263565891472868,0.07348062,0.19672131147540983,chr18
25744,ARMCX6,-2.9923604,-0.5246086,0.0027682938672714164,0.026359333725157346,0.12902664,0.22868217054263565,0.18075106,0.41530054644808745,chrX
25745,PURB,-2.9940646,-0.45405072,0.002752876864322418,0.02622129005235361,0.13137162,0.24031007751937986,0.17590071,0.4426229508196721,chr7
25746,STRN,-2.9944906,-0.5339391,0.0027490348884430522,0.0261934436848042,0.13268831,0.24031007751937986,0.18684894,0.43169398907103823,chr2
25747,AC125611.3,-2.9944906,-2.8541493,0.0027490348884430522,0.0261934436848042,0.009672663,0.01937984496124031,0.067920454,0.16939890710382513,chr12
25748,IGSF10,-2.9949167,-1.6288525,0.0027451978113869104,0.02617437351559074,0.025337629,0.05426356589147287,0.07637022,0.20765027322404372,chr3
25749,AL138724.1,-2.9949167,-0.7274272,0.0027451978113869104,0.02617437351559074,0.07248329,0.1375968992248062,0.11730803,0.3114754098360656,chr6
25750,TRMT61B,-2.9957688,-0.47342974,0.002737538331546878,0.026118808343611195,0.15675658,0.28294573643410853,0.2115791,0.48633879781420764,chr2
25751,DCTN6,-2.996195,-0.9531621,0.0027337159176775497,0.02609106778458111,0.062002886,0.11434108527131782,0.116755106,0.2786885245901639,chr8
25752,IFT22,-2.996195,-0.82251334,0.0027337159176775497,0.02609106778458111,0.0645278,0.13178294573643412,0.11143292,0.3005464480874317,chr7
25753,ALDH5A1,-2.9970472,-0.5449037,0.0027260857143663565,0.026035670596885385,0.13781469,0.25387596899224807,0.19521686,0.4426229508196721,chr6
25754,ILF3,-2.9970472,-0.34503272,0.0027260857143663565,0.026035670596885385,0.70785075,0.8023255813953488,0.83629864,0.9453551912568307,chr19
25755,RBM48,-2.9970472,-0.7267917,0.0027260857143663565,0.026035670596885385,0.06150378,0.1182170542635659,0.09982836,0.2896174863387978,chr7
25756,ZNF76,-2.9978993,-0.7130945,0.002718474973454977,0.025989094633921902,0.08081578,0.15891472868217055,0.12925752,0.3333333333333333,chr6
25757,USP18,-2.9978993,-1.8581553,0.002718474973454977,0.025989094633921902,0.01903415,0.04263565891472868,0.06734838,0.19672131147540983,chr22
25758,CTDNEP1,-2.9996035,-0.3405364,0.002703311702395289,0.025861470355219338,0.5813378,0.7151162790697675,0.692312,0.912568306010929,chr17
25759,SPSB3,-3.0004559,-0.3609421,0.002695759084239744,0.025797871665888934,0.2683862,0.42441860465116277,0.33315492,0.639344262295082,chr16
25760,MOB1A,-3.0004559,-0.38826132,0.002695759084239744,0.025797871665888934,0.33945486,0.5213178294573644,0.42461342,0.73224043715847,chr2
25761,CHMP1A,-3.000882,-0.4179064,0.0026919900102954264,0.02577910379906144,0.16140947,0.27906976744186046,0.21027681,0.4918032786885246,chr16
25762,KIT,-3.0010948,-0.37420642,0.0026901072797096822,0.02576972771338956,0.31261173,0.4689922480620155,0.38910967,0.6830601092896175,chr4
25763,AP001011.1,-3.0015209,-1.1074071,0.0026863454278905036,0.025742338344281378,0.053746134,0.10271317829457365,0.11240757,0.26229508196721313,chr18
25764,NT5DC1,-3.001947,-0.3991703,0.0026825883839841874,0.02571497665023901,0.24038182,0.39728682170542634,0.30627063,0.6120218579234973,chr6
25765,KRT10,-3.00216,-0.3683236,0.0026807116632907653,0.025705627173411582,0.5170605,0.6937984496124031,0.6280875,0.8633879781420765,chr17
25766,CWF19L2,-3.00216,-0.54391074,0.0026807116632907653,0.025705627173411582,0.11795508,0.20930232558139536,0.16764952,0.39344262295081966,chr11
25767,CMTM6,-3.0025861,-0.37558275,0.0026769618210110376,0.025686943880078323,0.24572133,0.39728682170542634,0.30849284,0.6174863387978142,chr3
25768,SEC13,-3.0030122,-0.36653045,0.0026732167729948695,0.025659641848625948,0.44196028,0.6085271317829457,0.54029006,0.8142076502732241,chr3
25769,VEZT,-3.0030122,-0.378818,0.0026732167729948695,0.025659641848625948,0.2460928,0.40310077519379844,0.3095419,0.6120218579234973,chr12
25770,UNKL,-3.0036514,-1.013146,0.002667608178293131,0.025623054910260526,0.042305045,0.07945736434108527,0.0836207,0.24043715846994534,chr16
25771,AMFR,-3.0047166,-0.5403772,0.002658284414633073,0.025542100719847027,0.12748459,0.23837209302325582,0.18044025,0.43169398907103823,chr16
25772,FAM50A,-3.0055687,-0.45992306,0.002650846859567336,0.025479221685588572,0.13333063,0.24224806201550386,0.17913307,0.43169398907103823,chrX
25773,DCAF13,-3.007699,-0.39469147,0.002632336111088144,0.025309831832775354,0.23100838,0.38372093023255816,0.29389325,0.6338797814207651,chr8
25774,XRCC3,-3.0081253,-0.87104344,0.0026286481705847745,0.02528289663701066,0.069209896,0.13372093023255813,0.12316155,0.3005464480874317,chr14
25775,COPRS,-3.0081253,-0.40795517,0.0026286481705847745,0.02528289663701066,0.24949132,0.4069767441860465,0.31916592,0.639344262295082,chr17
25776,TOR3A,-3.0083382,-0.4502688,0.002626805972099636,0.025282231762516847,0.18578216,0.31589147286821706,0.24603365,0.5355191256830601,chr1
25777,LEPROTL1,-3.0089774,-0.42761648,0.0026212864556351867,0.02523762563869151,0.30092853,0.4903100775193798,0.3867919,0.6939890710382514,chr8
25778,SUN1,-3.0094035,-1.4616799,0.002617612670428474,0.02521076600313381,0.03027519,0.05813953488372093,0.081268184,0.21311475409836064,chr7
25779,FBXL14,-3.0094035,-0.8904763,0.002617612670428474,0.02521076600313381,0.057855435,0.10852713178294573,0.104733825,0.273224043715847,chr12
25780,PLPP5,-3.0098295,-0.57011425,0.002613943592902143,0.02519244453612143,0.14380056,0.2655038759689923,0.2066933,0.4426229508196721,chr8
25781,ZNF524,-3.013025,-0.49816772,0.002586575027853066,0.024937101637699032,0.12786758,0.22286821705426357,0.17618403,0.41530054644808745,chr19
25782,NUP133,-3.0145164,-0.3763655,0.0025738929156646994,0.024823225623579945,0.14948396,0.24806201550387597,0.19003655,0.44808743169398907,chr1
25783,C9orf78,-3.0145164,-0.36429173,0.0025738929156646994,0.024823225623579945,0.52250254,0.6821705426356589,0.63306016,0.8907103825136612,chr9
25784,COIL,-3.0157948,-0.44164813,0.0025630678176860214,0.024735556015150578,0.16471401,0.2868217054263566,0.21767715,0.4918032786885246,chr17
25785,GEMIN2,-3.0157948,-1.0580292,0.0025630678176860214,0.024735556015150578,0.056204546,0.1182170542635659,0.11366233,0.2786885245901639,chr14
25786,HDAC7,-3.0160077,-0.49210656,0.0025612676877996695,0.02473492445671215,0.12551305,0.22286821705426357,0.17234768,0.41530054644808745,chr12
25787,EPB41,-3.0166469,-0.42865217,0.0025558742330961197,0.024691199654280196,0.25613278,0.4186046511627907,0.3314045,0.639344262295082,chr1
25788,ZMAT5,-3.017499,-0.56182694,0.0025486991170606283,0.024630227522987123,0.12475722,0.23062015503875968,0.17909922,0.4207650273224044,chr22
25789,APBB1,-3.017499,-1.0392753,0.0025486991170606283,0.024630227522987123,0.04955773,0.10465116279069768,0.0993174,0.2677595628415301,chr11
25790,HOXB5,-3.017925,-0.60264957,0.0025451184715543115,0.02461230538209083,0.07319932,0.12596899224806202,0.109143734,0.3005464480874317,chr17
25791,NEK1,-3.018351,-0.6143509,0.002541542427361055,0.024586060699960163,0.11332085,0.20155038759689922,0.16863741,0.3825136612021858,chr4
25792,LRBA,-3.0192032,-0.40418068,0.0025344041218606076,0.02452532634788626,0.6660964,0.7131782945736435,0.8121313,0.8961748633879781,chr4
25793,GATD1,-3.0198424,-0.69136846,0.0025290624320640416,0.024481942443177983,0.08978835,0.16279069767441862,0.14123921,0.3333333333333333,chr11
25794,METTL21A,-3.0213337,-0.45817408,0.0025166385131937113,0.024369948088033364,0.18133238,0.3236434108527132,0.24147886,0.5300546448087432,chr2
25795,HSBP1,-3.022399,-0.3153766,0.002507798493567133,0.024300848603312095,0.7049617,0.8062015503875969,0.8215023,0.9344262295081968,chr16
25796,MPHOSPH6,-3.022825,-0.4404915,0.0025042704462871533,0.024274909784914016,0.12015686,0.21511627906976744,0.15978773,0.41530054644808745,chr16
25797,TMEM168,-3.0243163,-0.70048153,0.002491958007642656,0.024163773703486317,0.08074533,0.1434108527131783,0.12809241,0.31693989071038253,chr7
25798,PRPF31,-3.0251684,-0.39589784,0.002484947218543297,0.024112189444851224,0.27679312,0.43992248062015504,0.35036647,0.6885245901639344,chr19
25799,ZNF567,-3.0251684,-1.2715893,0.002484947218543297,0.024112189444851224,0.03753488,0.0755813953488372,0.0883237,0.23497267759562843,chr19
25800,CMAS,-3.0255945,-0.47018597,0.002481448595345269,0.02409463773988981,0.13835633,0.24806201550387597,0.18694048,0.44808743169398907,chr12
25801,HDAC2,-3.0262337,-0.35317504,0.0024762091101718535,0.02405195211303846,0.54897153,0.7073643410852714,0.65977556,0.8852459016393442,chr6
25802,GPR89A,-3.0264466,-0.69759905,0.0024744648657606563,0.024043198992082588,0.08571857,0.1686046511627907,0.13553639,0.3442622950819672,chr1
25803,CTBP1,-3.0272987,-0.3703631,0.0024674991241275235,0.023983687805681227,0.41169867,0.5930232558139535,0.5058918,0.7978142076502732,chr4
25804,CDK11B,-3.028151,-0.599054,0.0024605513291597416,0.023924310536985172,0.1379845,0.24806201550387597,0.2022181,0.4371584699453552,chr1
25805,TES,-3.0290031,-0.50608253,0.0024536214396515144,0.023865066922231205,0.15525514,0.26356589147286824,0.2139244,0.4426229508196721,chr7
25806,PEX14,-3.0290031,-0.47365662,0.0024536214396515144,0.023865066922231205,0.14209937,0.24612403100775193,0.19229722,0.453551912568306,chr1
25807,IMMT,-3.0290031,-0.4005752,0.0024536214396515144,0.023865066922231205,0.32435372,0.49612403100775193,0.40929312,0.7049180327868853,chr2
25808,STK16,-3.0294292,-0.5423033,0.0024501631965898607,0.023855839549453618,0.15368238,0.2771317829457364,0.21665901,0.47540983606557374,chr2
25809,ARMCX3,-3.0302813,-0.46971232,0.0024432600881855626,0.02379675245726635,0.15578969,0.26744186046511625,0.2098198,0.4644808743169399,chrX
